noticeIdentifier,noticeVersion,procedureIdentifier,lotIdentifier,formType,noticeType,publicationDate,publicationDateBerlin,matchedVia,matchedCpvCodes,mainClassificationCode,additionalClassificationCodes,internalIdentifier,title,description,mainNature,estimatedValue,estimatedValueCurrency,buyerNames,buyerCities,locations,procedureType,procedureAccelerated,durationStartDate,durationEndDate,durationPeriod,durationPeriodUnit,guaranteeRequired,suitableForSMEs,submissionDeadlineStatus,noticeUrl,lotUrl
25823254,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:12Z,2026-09-16 09:01:12+02:00,lot,"45111100-9,45262660-5",45111100-9,45262660-5,,"studierendenWERK BERLIN WH Danckelmannstr., Instandsetzung/Umbau der Sanitärbereiche und der Gemeinschaftsküchen, Abbrucharbeiten und Schadstoffsanierungsarbeiten","studierendenWERK BERLIN WH Danckelmannstr., Instandsetzung/Umbau der Sanitärbereiche und der Gemeinschaftsküchen, Abbrucharbeiten und Schadstoffsanierungsarbeiten",,,,studierendenWERK BERLIN,,14059 Berlin / DE3 / DEU,beabsichtigte Beschränkte Ausschreibung,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823254,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823254&lotId=LOT-0000
25826946,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:11Z,2026-09-16 09:01:11+02:00,lot,45,45,"43,44,71",,Tief- und Rohbau Brandschutzertüchtigung Müllheizkraftwerk Neustadt i.H,"Im Rahmen der Brandschutzertüchtigung des Müllheizkraftwerkes Neustadt in Holstein wird die Löschanlage im Müllbunker sowie in den Trafoanlagen erneuert.
Damit im Zusammenhang sind folgende bauliche Anlagen neu zu erstellen :
- Löschwasserzentrale mit Schaumzumischung
- Löschwasserbehälter mit Pumpenhaus
- ein Lagerraum für Gas für die Inertisierungsanlage des Traforaumes sowie des Mittelspannungsraumes

Tief- und Rohbau Brandschutzertüchtigung Müllheizkraftwerk Neustadt i.H",,,,Zweckverband Ostholstein,,23730 Sierksdorf / DEF / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826946,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826946&lotId=LOT-0000
25823772,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:11Z,2026-09-16 09:01:11+02:00,lot,45112710,45112710,,,Rahmenvereinbarung Zeitvertragsarbeiten Landschaftsbau | Campus Saarbrücken & Dudweiler,"Zeitvertragsarbeiten Landschaftsbau | Campus Saarbrücken & Dudweiler

Rahmenvereinbarung Zeitvertragsarbeiten Landschaftsbau | Campus Saarbrücken & Dudweiler",,,,Universität des Saarlandes - Dezernat Zentrale Beschaffung und Dienste,,"Universität des Saarlandes
66123 Campus Saarbrücken
66125 Campus Dudweiler / DEU",de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823772,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823772&lotId=LOT-0000
25825586,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:10Z,2026-09-16 09:01:10+02:00,lot,"45233140-2,45233120-6,45233222-1,45233141-9,45233200-1,45233252-0",45233140-2,"45233120-6,45233222-1,45233141-9,45233200-1,45233252-0",,GI - Schachtdeckenerneuerung - SKU Altmyhl,GI - Schachtdeckenerneuerung - SKU Altmyhl,,,,Wasserverband Eifel-Rur - Zentrale Vergabestelle -,,41836 Hückelhoven-Ratheim / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825586,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825586&lotId=LOT-0000
25822652,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:10Z,2026-09-16 09:01:10+02:00,lot,45,45,"43,44,71",,NEU 55_Neubau Kindertageseinrichtung Herzberger Straße 31 - Los 13 Spielgeräte,"a) Öffentlicher Auftraggeber (Vergabestelle)

Name und Anschrift:
Landeshauptstadt Dresden, GB Wirtschaft, Digitales, Personal und Sicherheit, Zentrales Vergabebüro
Postfach 120020
01001 Dresden
Telefon:
Fax:
E-Mail:
zvb-vob@dresden.de
Internet:
https://www.dresden.de

b)

Vergabeverfahren:
Öffentliche Ausschreibung, VOB/A
Vergabenummer:
2026-GB311-00037

c) Angaben zum elektronischen Vergabeverfahren und zur Ver- und Entschlüsselung der Unterlagen

Zugelassene Angebotsabgabe
elektronisch
in Textform

d) Art des Auftrags

Planung und Ausführung von Bauleistungen

e) Ort der Ausführung

01239 Dresden

f) Art und Umfang der Leistung, ggf. aufgeteilt nach Losen

55_Neubau Kindertageseinrichtung Herzberger Straße 31,
Art der Leistung:
Los 13 Spielgeräte
Umfang der Leistung:
Spielgeräte in der Freianlage:
Herz 31: Station 1 - Balancierbereich, Station 2 - Matschanlage; Station 3 - Spielgerät Kinderkrippe; Station 4 - Spiellandschaft Kindergarten; Herz 33: Station 5 - Balancierbereich, Station 6 - Matschanlage, Station 7 - Spielgerät Kindergrippe, Station 8 - Spiellandschaft Kindergarten
+++Anhand der aufgeführten Bewertungskriterien und der Bewertungsmatrix wird aus den eingereichten Vorschlägen die beste konzeptionelle Lösung ermittelt. Die Bewertung erfolgt dazu durch eine Jury.+++
+++Als Kostenobergrenze sind 131.000 EUR netto zuzüglich 19 % Mwst. vorgegeben. Dieser Wert darf nicht überschritten werden. Unterschreitungen führen zu keinen Wettbewerbsvorteilen.+++
+++Folgende leistungsbezogene Unterlagen sind mit dem Angebot einzureichen und werden NICHT nachgefordert, da es die Zuschlagskriterien betreffen und somit der Wirtschaftlichkeitsbewertung des Angebotes dienen:
Lageplan mit Eintragung aller Spielgeräte (Inkl. aller zu den Spielgeräten dazugehörenden Fallschutzbereiche und Sicherheitsabstände) möglichst im Maßstab 1 : 100
jeweils 1 max. 2 aussagefähige Skizzen oder Ansichten oder 1 max. 2 Modellfotos zur Visualisierung des jeweiligen Spielgeräts, keine Referenzfotos
Erläuterungstext der Gesamtgestaltung und Idee (max. 4 Seiten DIN A4)
Beschreibung Spielwert, Berücksichtigung der gewünschten Spielfunktionen und Aufenthaltswert (max. 4 Seiten DIN A4)
ausgefülltes Leistungsverzeichnis GAEB-Datei X84
Angaben zur Länge der Mängelansprüchefrist in beigefügtem Formblatt.
Unvollständige Angebote können nicht gewertet werden!+++
+++Folgende Unterlagen sind auf gesondertes Verlangen der Vergabestelle vorzulegen: - Urkalkulation, Inhalt der Urkalkulation: Diese ist mindestens gemäß dem Inhalt nach Formblatt 223 - Aufgliederung der Einheitspreise von ALLEN Positionen zu erstellen, d. h.: LV-Position; Kurzbezeichnung; Menge; Mengeneinheit; Zeitansatz; Teilkosten einschl. Zusätze in Euro je Mengeneinheit (Löhne, Stoffe, Geräte, Sonstiges); angebotener Einheitspreis (Summe aus Löhne, Stoffe, Geräte, Sonstiges)+++

g) Angaben über den Zweck der baulichen Anlage oder des Auftrags, wenn auch Planungsleistungen gefordert werden

Zweck der baulichen Anlage:
Zweck des Auftrags:

h) Aufteilung in Lose (Art und Umfang der Lose siehe Buchstabe f)

Vergabe nach Losen:
Nein

i) Ausführungsfristen

Beginn der Ausführung:
07.01.2027
Fertigstellung oder Dauer der Leistungen:
16.07.2027
weitere Fristen:
weitere Fristen siehe Anlage 1 zum Formblatt 214 weitere besondere Vertragsbedingungen

j) Nebenangebote

nicht zugelassen

k) mehrere Hauptangebote

zugelassen

l) Bereitstellung/Anforderung der Vergabeunterlagen

Vergabeunterlagen werden elektronisch zur Verfügung gestellt
unter:
https://www.evergabe.de/unterlagen/54321-Tender-1a06bf27808-765c7f960904949b
Maßnahmen zum Schutz vertraulicher Informationen:
Nein
Nachforderung:
Fehlende Unterlagen, deren Vorlage mit dem Angebot gefordert war, werden teilweise nachgefordert
und zwar folgende Unterlagen: Fehlende Unterlagen, deren Vorlage mit dem Angebot gefordert war, werden teilweise nachgefordert und zwar folgende Unterlagen: siehe Formblatt 216 Punkt 1.1, 1.2 und 1.4. Nicht nachgefordert werden die Unterlagen aus Formblatt 216 Punkt 1.3

o) Ablauf der Angebotsfrist

am:
05.10.2026
um:
15:00 Uhr
Ablauf der Bindefrist am:
25.11.2026

p)

Adresse für elektronische Angebote (URL): https://www.evergabe.de
Anschrift für schriftliche Angebote: -ENTFÄLLT- (es sind ausschließlich elektronische Angebote zugelassen)

q) Sprache, in der die Angebote abgefasst sein müssen

Deutsch

r) Zuschlagskriterien

nachfolgende Zuschlagskriterien, ggf. einschl. Gewichtung:
1 Gesamtgestaltung und Idee (30%), 2 Spielwert, Funktionen (30%), 3 Berücksichtigung Altersgruppen und Befähigung (30%), 4 Mängelansprüchefrist (10%)

s) Eröffnungstermin

am:
05.10.2026
um:
15:00 Uhr
Ort:
entfällt, da ausschließlich elektronische Angebotsabgabe zugelassen
Personen, die bei der Eröffnung anwesend sein dürfen:
Beauftragte des Auftraggebers

t) geforderte Sicherheiten

siehe Vergabeunterlagen

u) Wesentliche Finanzierungs- und Zahlungsbedingungen und/oder Hinweise auf die maßgeblichen Vorschriften, in denen sie enthalten sind

siehe Vergabeunterlagen

v) Rechtsform der/Anforderung an Bietergemeinschaften

gesamtschuldnerisch haftende Bietergemeinschaft mit bevollmächtigtem Vertreter

w) Beurteilung der Eignung

Präqualifizierte Unternehmen führen den Nachweis der Eignung durch den Eintrag in die Liste des Vereins für die Präqualifikation von Bauunternehmen e.V. (Präqualifikationsverzeichnis). Bei Einsatz von Nachunternehmen ist auf gesondertes Verlangen nachzuweisen, dass diese präqualifiziert sind oder die Voraussetzung für die Präqualifikation erfüllen.
Nicht präqualifizierte Unternehmen haben als vorläufigen Nachweis der Eignung mit dem Angebot das ausgefüllte Formblatt ''Eigenerklärung zur Eignung'' vorzulegen. Bei Einsatz von Nachunternehmen sind auf gesondertes Verlangen die Eigenerklärungen auch für diese abzugeben. Sind die Nachunternehmen präqualifiziert, reicht die Angabe der Nummer, unter der diese in der Liste des Vereins für die Präqualifikation von Bauunternehmen e.V. (Präqualifikationsverzeichnis) geführt werden.
Gelangt das Angebot in die engere Wahl, sind die Eigenerklärungen (auch die der Nachunternehmen) auf gesondertes Verlangen durch Vorlage der in der ''Eigenerklärung zur Eignung'' genannten Bescheinigungen zuständiger Stellen zu bestätigen. Bescheinigungen, die nicht in deutscher Sprache abgefasst sind, ist eine Übersetzung in die deutsche Sprache beizufügen.
Das Formblatt 'Eigenerklärung zur Eignung' ist erhältlich:
Siehe Vergabeunterlagen; +++ZU BEACHTEN: 1. Der Bieter hat zum Nachweis seiner Fachkunde, Leistungsfähigkeit u. Zuverlässigkeit MIT ANGEBOTSABGABE die Eigenerklärung zur Eignung mit folgenden Angaben einzureichen: - Angaben zum Umsatz des Unternehmens jeweils bezogen auf die letzten drei abgeschlossenen Geschäftsjahre, soweit es Bauleistungen und andere Leistungen betrifft, die mit der zu vergebenden Leistung vergleichbar sind, unter Einschluss des Anteils bei gemeinsam mit anderen Unternehmen ausgeführten Aufträgen; - Angaben über die Ausführung von Leistungen in den letzten 5 Kalenderjahren, die mit der zu vergebenden Leistung vergleichbar sind (mind. 3 Eigenreferenzen; 1. Referenzgeber: Bauherr/Auftraggeber (Name, Anschrift, Telefonnummer/Mail-Adresse), 2. Bezeichnung des Bauvorhabens, 3. Ort der Ausführung (Ort, Straße), 4. Auftragssumme, 5. Ausführungszeit (Montat/Jahr von Baubeginn und Fertigstellung), 6. Kurzbezeichnung der Baumaßnahme einschließlich eventueller Besonderheiten der Ausführung, ggf. auch im Bezug auf besondere technische und gerätespezifische Anforderungen); - Angaben zur Zahl der in den letzten 3 abgeschlossenen Kalenderjahren jahresdurchschnittlich beschäftigten Arbeitskräfte, gegliedert nach Lohngruppen mit gesondert ausgewiesenem technischem Leitungspersonal; - Erklärung zur Eintragung bei Handwerkskammer bzw. Industrie- und Handelskammer (Name u. Ort der Instituiton, Mitgliedsnr., Gegenstand des Unternehmens); - Angaben zur Eintragung in das Handelsregister (Nr. u. Registergericht); - Erklärung zur Zahlung von Abgaben und Beiträgen sowie Sozialversicherung; - Angaben zur Zahlung von Beiträgen zur Unfallversicherung (Name des Versichrungsträgers und Nr.); - Angaben zur Zahlung von Beiträgen zur tariflichen Sozialkasse (Name der Sozialkasse); - Erklärung zu Freistellungsbescheinigung nach § 48 EStG; - Erklärung zu Insolvenzverfahren; - Erklärung zu Liquidation; - Erklärung zu schwerer Verfehlung nach § 6a Absatz 2 Nummer 7 VOB/A
2. Der Nachweis der Eignung kann auch durch Eintrag in die Liste des Vereins für die Präqualifikation von Bauunternehmen e.V. (Präqualifikationsnachweis VOB mittels PQ-Verein) geführt werden.
3. - Angabe, welche Teile des Auftrags der Unternehmer unter Umständen als Unteraufträge zu vergeben beabsichtigt.+++
Darüber hinaus hat der Bieter zum Nachweis seiner Fachkunde folgende Angaben gemäß § 6a Abs. 3 VOB/A zu machen:

x) Nachprüfung behaupteter Verstöße

Nachprüfungsstelle (§ 21 VOB/A):
(nach vorheriger Rüge beim Auftraggeber via Bietercockpit auf https://www.evergabe.de) Landesdirektion Sachsen, Referat 39 (E-Mail: post@lds.sachsen.de)
09105 Chemnitz (Besucheranschrift: Stauffenber; Diese elektronische Bekanntmachung auf https://www.evergabe.de ist die einzige amtliche Veröffentlichung. Eventuelle nachträgliche Informationen erfolgen ausschließlich über die Plattform evergabe.de.


Spielplätze,Landschaftsbau/ Außenanlagen,Spielplätze/ Freizeitanlagen (Ausstattung)",,,,Landeshauptstadt Dresden,,01239 Dresden / DED / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822652,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822652&lotId=LOT-0000
25823052,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:09Z,2026-09-16 09:01:09+02:00,lot,45311200-2,45311200-2,,,"26B20147 - MunLgr Zetel, Sanierung Blitzschutzanlagen, Hauptverteilung erneuern für mehrer Munitionslagerhäuser und Baustrom vorhalten","26B20147 - MunLgr Zetel, Sanierung Blitzschutzanlagen, Hauptverteilung erneuern für mehrer Munitionslagerhäuser und Baustrom vorhalten",,,,Bundesrepublik Deutschland vertreten durch das Staatliche Baumanagement Niedersachsen,,26340 Zetel / DE9 / DEU,beabsichtigte Beschränkte Ausschreibung,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823052,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823052&lotId=LOT-0000
25758778,3,,LOT-0000,competition,cn-standard,2026-09-16T07:01:08Z,2026-09-16 09:01:08+02:00,lot,45000000,45000000,,,A391 FBE AK BS-Nord - AS Wenden,"A391 FBE AK BS-Nord - AS Wenden, A391 FBE AK BS-Nord - AS Wenden

Bauleistung",,,,Die Autobahn GmbH des Bundes - NL Nordwest,,A391 AK BS-Nord -  AS Wenden / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25758778,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25758778&lotId=LOT-0000
25825636,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:07Z,2026-09-16 09:01:07+02:00,lot,"45261300-7,45261210-9",45261300-7,45261210-9,,"Dach- und Deckensanierung Atrium Heriburg, Coesfeld: Dachdichtung- und Klempnerarbeiten","Dach- und Deckensanierung Atrium Heriburg, Coesfeld: Dachdichtung- und Klempnerarbeiten",,,,Stadt Coesfeld,,48653 Coesfeld / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825636,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825636&lotId=LOT-0000
25825666,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:07Z,2026-09-16 09:01:07+02:00,lot,45442100-8,45442100-8,,,Umbau Kita Ev. Kirchengemeinde Malerarbeiten,Umbau Kita Ev. Kirchengemeinde Malerarbeiten,,,,Ev. Kirchengemeinde An der Wipper,,51688 Wipperfürth / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825666,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825666&lotId=LOT-0000
25822592,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:06Z,2026-09-16 09:01:06+02:00,lot,45,45,"43,44,71",,Lieferleistungen Weichen,"a) Zur Angebotsabgabe auffordernde Stelle: Name des Auftraggebers: Cargill GmbH; Straße, Hausnummer: Klötzerstraße 28 - 32; Postleitzahl: 01587; Ort: Riesa; Land: Deutschland; E-Mail: Bhuvaneswari_Singaravelu@cargill.com; Telefonnummer: +49 35257080; Fax: +49 3525733363; Internetadresse: https://www.cargill.de/de/home; Den Zuschlag erteilende Stelle: s.o.; Stelle, bei der die Angebote oder Teilnahmeanträge einzureichen sind: s.o.
b) Vergabeart: Öffentliche Ausschreibung
c) Form, in der Teilnahmeanträge oder Angebote einzureichen sind: Angebote können nur elektronisch abgegeben werden; Anschrift, an die die Angebote elektronisch zu übermitteln sind: www.evergabe.de 
d) Art und Umfang der Leistung: Herstellung und Lieferung von Weichen für das Projekt der Erweiterung der Gleisanlage von der Cargill GmbH in Riesa, Sachsen.

Die in dieser Ausschreibung angefragte Leistung beinhaltet die Lieferleistungen der Weichen.
zum Lieferumfang gehören folgende Materialien: 
- einfache Weiche 49-150-1:6,65557-Fsch (Hh) - links - 2 Stück
- einfache Weiche 49-150-1:6,65557-Fsch (Hh) - rechts - 1 Stück
- alternativ sollen die Weichen als aufgearbeitete Weichen angeboten werden
- Weichenzeichnung

Genauere Informationen bitte aus der Leistungsbeschreibung entnehmen.; Orte der Leistungserbringung: Offizielle Bezeichnung: Cargill GmbH; Straße, Hausnummer: Klötzerstraße 28 - 32; Postleitzahl: 01587; Ort: Riesa; Land: Deutschland
e) Ggf. Anzahl, Größe und Art der einzelnen Lose: entfällt, da keine losweise Vergabe
f) Nebenangebote sind zugelassen 
g) Ausführungsfrist: Beginn: 12.10.2026; Ende: 18.01.2027; Erste Weiche N3 muss zum 18.01.2027 geliefert werden. Weichen N1 und N2 müssen spätestens zum 17.02.2027 geliefert werden.
h) Die Vergabeunterlagen werden auf der Vergabeplattform evergabe.de bereitgestellt.
i) Angebotsfrist: 29.09.2026, 13:00 Uhr; Bindefrist: 29.10.2026
j) Höhe etwa geforderter Sicherheitsleistungen: 5 % der Auftragssumme (inkl. Umsatzsteuer, ohne Nachträge)
k) Wesentliche Zahlungsbedingungen oder Angabe der Unterlagen, in denen sie enthalten sind: Zahlung der Rechnung erfolgt nach Lieferung der Weichen (nach Erfüllung der Leistung).
Zahlungsziel 30 Tage.
l) Mit dem Angebot oder dem Teilnahmeantrag vorzulegenden Unterlagen, die die Auftraggeber für die Beurteilung der Eignung des Bewerbers oder Bieters verlangen: Eigenerklärung zur Eignung Liefer-/Dienstleistungen
m) Kosten für Vervielfältigungen der Vergabeunterlagen: entfällt
n) Angabe der Zuschlagskriterien, sofern diese nicht in den Vergabeunterlagen genannt werden: entfällt, siehe Vergabeunterlagen


Gleise (Straßenbahn/ Eisenbahn)",,,,Cargill GmbH,,01587 Riesa / DED / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822592,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822592&lotId=LOT-0000
25822792,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:05Z,2026-09-16 09:01:05+02:00,lot,45,45,"43,44,71",,Sanierung Alte Bäckerei in Volkstedt (Nebengebäude) - Los 1 - Abbrucharbeiten,"a) Öffentlicher Auftraggeber (Vergabestelle)

Name und Anschrift:
Stadtverwaltung Lutherstadt Eisleben
Markt 1
06295 Lutherstadt Eisleben
Telefon:
+49 3475/655-231
Fax:
+49 3475/-655-125
E-Mail:
vergabestelle@lutherstadt-eisleben.de
Internet:
www.eisleben.eu

b)

Vergabeverfahren:
Öffentliche Ausschreibung, VOB/A
Vergabenummer:
11109-ZV-2026/14

c) Angaben zum elektronischen Vergabeverfahren und zur Ver- und Entschlüsselung der Unterlagen

Zugelassene Angebotsabgabe
elektronisch
in Textform
mit fortgeschrittener/m Signatur/Siegel
mit qualifizierter/m Signatur/Siegel

d) Art des Auftrags

Ausführung von Bauleistungen

e) Ort der Ausführung

06295 Lutherstadt Eisleben OT Volkstedt

f) Art und Umfang der Leistung, ggf. aufgeteilt nach Losen

Art der Leistung:
Los 1 - Abbrucharbeiten
Umfang der Leistung:
Die Lutherstadt Eisleben plant im OT Volkstedt an der ""Alten Bäckerei"" die Sanierung des ehemaligen Pferdestalls.
Die Baustelle befindet sich im Innenhof der öffentlich erschlossenen Schulstraße 29 in Volkstedt. Es soll das alte Flachdach zurückgebaut und durch ein neues Satteldach ersetzt werden
Im Gewerk Los 01 - Abbruch sind folgende Leistungen im zu erbringen.
Los 1-Abbruch
5 m² Sträucher roden
100 m² Bewuchs Weinranken Fassade/Dach entfernen
75 m² Wellasbestplatten Dach abbrechen/entsorgen
15 m Dachrinnen/Fallrohre abbrechen/entsorgen
70 m² Holzbalkendecke mit Lehmfüllung abbrechen/entsorgen

g) Angaben über den Zweck der baulichen Anlage oder des Auftrags, wenn auch Planungsleistungen gefordert werden

Zweck der baulichen Anlage:
Zweck des Auftrags:

h) Aufteilung in Lose (Art und Umfang der Lose siehe Buchstabe f)

Vergabe nach Losen:
Nein

i) Ausführungsfristen

Beginn der Ausführung:
03.11.2026
Fertigstellung oder Dauer der Leistungen:
09.11.2026
weitere Fristen:

j) Nebenangebote

nicht zugelassen

k) mehrere Hauptangebote

nicht zugelassen

l) Bereitstellung/Anforderung der Vergabeunterlagen

Vergabeunterlagen werden elektronisch zur Verfügung gestellt
unter:
https://www.evergabe.de/unterlagen/54321-Tender-1a0a451297f-5525a3006d35da15
Maßnahmen zum Schutz vertraulicher Informationen:
Nein
Nachforderung:
Fehlende Unterlagen, deren Vorlage mit dem Angebot gefordert war, werden nachgefordert

o) Ablauf der Angebotsfrist

am:
29.09.2026
um:
08:00 Uhr
Ablauf der Bindefrist am:
30.10.2026

p)

Adresse für elektronische Angebote (URL): https://www.evergabe.de
Anschrift für schriftliche Angebote: -ENTFÄLLT- (es sind ausschließlich elektronische Angebote zugelassen)

q) Sprache, in der die Angebote abgefasst sein müssen

Deutsch

r) Zuschlagskriterien

nachfolgende Zuschlagskriterien, ggf. einschl. Gewichtung:
Niedrigster Preis

s) Eröffnungstermin

Der Eröffnungstermin entfällt, es sind ausschließlich elektronische Angebote zugelassen.
Ort:
Stadtverwaltung Lutherstadt Eisleben
Markt 1
06295 Luth. Eisleben
Personen, die bei der Eröffnung anwesend sein dürfen:

t) geforderte Sicherheiten



u) Wesentliche Finanzierungs- und Zahlungsbedingungen und/oder Hinweise auf die maßgeblichen Vorschriften, in denen sie enthalten sind



v) Rechtsform der/Anforderung an Bietergemeinschaften



w) Beurteilung der Eignung

Präqualifizierte Unternehmen führen den Nachweis der Eignung durch den Eintrag in die Liste des Vereins für die Präqualifikation von Bauunternehmen e.V. (Präqualifikationsverzeichnis). Bei Einsatz von Nachunternehmen ist auf gesondertes Verlangen nachzuweisen, dass diese präqualifiziert sind oder die Voraussetzung für die Präqualifikation erfüllen.
Nicht präqualifizierte Unternehmen haben als vorläufigen Nachweis der Eignung mit dem Angebot das ausgefüllte Formblatt ''Eigenerklärung zur Eignung'' vorzulegen. Bei Einsatz von Nachunternehmen sind auf gesondertes Verlangen die Eigenerklärungen auch für diese abzugeben. Sind die Nachunternehmen präqualifiziert, reicht die Angabe der Nummer, unter der diese in der Liste des Vereins für die Präqualifikation von Bauunternehmen e.V. (Präqualifikationsverzeichnis) geführt werden.
Gelangt das Angebot in die engere Wahl, sind die Eigenerklärungen (auch die der Nachunternehmen) auf gesondertes Verlangen durch Vorlage der in der ''Eigenerklärung zur Eignung'' genannten Bescheinigungen zuständiger Stellen zu bestätigen. Bescheinigungen, die nicht in deutscher Sprache abgefasst sind, ist eine Übersetzung in die deutsche Sprache beizufügen.
Das Formblatt 'Eigenerklärung zur Eignung' ist erhältlich:
https://service.eisleben.eu/index.php?NavID=3918.83
Formblatt 124 - Eigenerklärung zur Eignung
Darüber hinaus hat der Bieter zum Nachweis seiner Fachkunde folgende Angaben gemäß § 6a Abs. 3 VOB/A zu machen:
Zusammen mit dem Angebot die folgenden Erklärungen, für welche die
entsprechenden Formblätter den Vergabeunterlagen beiliegen:
Bewerbererklärung gemäß RdErI. des MW vom 21.11.2008 - 41-32570/3
Eigenerklärung zur Eignung
Auf gesondertes Verlangen sind folgende Unterlagen einzureichen:
Urkalkulation, Bescheinigungen der in der Eigenerklärung zur Eignung genannten zuständigen Stellen
Folgenden Erklärungen auch für Nachunternehmer, für welche die
entsprechenden Formblätter den Vergabeunterlagen beiliegen:
Eigenerklärung zur Eignung
Bewerbererklärung gemäß RdErI. des MW vom 21.11.2008 - 41-32570/3 vom
Nachunternehmer

x) Nachprüfung behaupteter Verstöße

Nachprüfungsstelle (§ 21 VOB/A):
Landkreis Mansfeld-Südharz Fachbereich 3 - Zentrale Vergabestelle
Rudolf-Breitscheidt-Straße 20/22
06526 Sangerhausen

y) Sonstige Angaben




Abbruch/ Rückbau,Dachdeckung/ Dachabdichtung,Klempner,Asbestentsorgung/ Asbestsanierung,Entsorgung von Abbruchmaterialien,Entsorgung von Gefahrstoffen/ Schadstoffen/ Sondermüll",,,,Stadtverwaltung Lutherstadt Eisleben,,06295 Lutherstadt Eisleben OT Volkstedt / DEE / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822792,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822792&lotId=LOT-0000
